"","activity","subject","sensor","avg_reading"
"1163","STANDING",22,"tGravityAcc.mean...Z",0.234681679495935
"1164","STANDING",22,"tGravityAcc.std...X",-0.938572531056911
"1165","STANDING",22,"tGravityAcc.std...Y",-0.945180370293496
"1166","STANDING",22,"tGravityAcc.std...Z",-0.929170545691057
"1167","STANDING",22,"tGravityAccMag.mean..",-0.353264495414634
"1168","STANDING",22,"tGravityAccMag.std..",-0.469146190154634
"1169","STANDING",23,"angle.tBodyAccJerkMean..gravityMean.",-0.0112360231368817
"1170","STANDING",23,"angle.tBodyAccMean.gravity.",0.00499252114895161
"1171","STANDING",23,"angle.tBodyGyroJerkMean.gravityMean.",-0.0178096428516129
"1172","STANDING",23,"angle.tBodyGyroMean.gravityMean.",0.0121649142389785
"1173","STANDING",23,"angle.X.gravityMean.",-0.503722187822581
"1174","STANDING",23,"angle.Y.gravityMean.",0.0709910591236559
"1175","STANDING",23,"angle.Z.gravityMean.",-0.044001828733871
"1176","STANDING",23,"fBodyAcc.mean...X",-0.599080886430645
"1177","STANDING",23,"fBodyAcc.mean...Y",-0.548483208943548
"1178","STANDING",23,"fBodyAcc.mean...Z",-0.49021281618414
"1179","STANDING",23,"fBodyAcc.std...X",-0.633839114436559
"1180","STANDING",23,"fBodyAcc.std...Y",-0.554471679592177
"1181","STANDING",23,"fBodyAcc.std...Z",-0.474767543716048
"1182","STANDING",23,"fBodyAccJerk.mean...X",-0.617521836605645
"1183","STANDING",23,"fBodyAccJerk.mean...Y",-0.628231338392742
"1184","STANDING",23,"fBodyAccJerk.mean...Z",-0.578870810235484
"1185","STANDING",23,"fBodyAccJerk.std...X",-0.635054351475538
"1186","STANDING",23,"fBodyAccJerk.std...Y",-0.636977610060753
"1187","STANDING",23,"fBodyAccJerk.std...Z",-0.627540367652688
"1188","STANDING",23,"fBodyAccMag.mean..",-0.529029284118011
"1189","STANDING",23,"fBodyAccMag.std..",-0.657048917971505
"1190","STANDING",23,"fBodyBodyAccJerkMag.mean..",-0.542663319457527
"1191","STANDING",23,"fBodyBodyAccJerkMag.std..",-0.583832309145968
"1192","STANDING",23,"fBodyBodyGyroJerkMag.mean..",-0.584111049810215
"1193","STANDING",23,"fBodyBodyGyroJerkMag.std..",-0.593735302105376
"1194","STANDING",23,"fBodyBodyGyroMag.mean..",-0.534657191683602
"1195","STANDING",23,"fBodyBodyGyroMag.std..",-0.632288527203763
"1196","STANDING",23,"fBodyGyro.mean...X",-0.685136501518817
"1197","STANDING",23,"fBodyGyro.mean...Y",-0.497783811010484
"1198","STANDING",23,"fBodyGyro.mean...Z",-0.617685416736559
"1199","STANDING",23,"fBodyGyro.std...X",-0.779197054064516
"1200","STANDING",23,"fBodyGyro.std...Y",-0.50785054741371
"1201","STANDING",23,"fBodyGyro.std...Z",-0.644131036807258
"1202","STANDING",23,"tBodyAcc.mean...X",0.273493254730108
"1203","STANDING",23,"tBodyAcc.mean...Y",-0.019589258786828
"1204","STANDING",23,"tBodyAcc.mean...Z",-0.109093982385242
"1205","STANDING",23,"tBodyAcc.std...X",-0.622594039757258
"1206","STANDING",23,"tBodyAcc.std...Y",-0.532078546615699
"1207","STANDING",23,"tBodyAcc.std...Z",-0.450557203409946
"1208","STANDING",23,"tBodyAccJerk.mean...X",0.0778588215843817
"1209","STANDING",23,"tBodyAccJerk.mean...Y",0.0200470964972984
"1210","STANDING",23,"tBodyAccJerk.mean...Z",-0.000717680881887096
"1211","STANDING",23,"tBodyAccJerk.std...X",-0.608183751830914
"1212","STANDING",23,"tBodyAccJerk.std...Y",-0.61898123051828
"1213","STANDING",23,"tBodyAccJerk.std...Z",-0.603048769571532
"1214","STANDING",23,"tBodyAccJerkMag.mean..",-0.58640067170914
"1215","STANDING",23,"tBodyAccJerkMag.std..",-0.55872531418629
"1216","STANDING",23,"tBodyAccMag.mean..",-0.532754757205108
"1217","STANDING",23,"tBodyAccMag.std..",-0.56557562579215
"1218","STANDING",23,"tBodyGyro.mean...X",-0.0220890418013172
"1219","STANDING",23,"tBodyGyro.mean...Y",-0.0825972963754032
"1220","STANDING",23,"tBodyGyro.mean...Z",0.074694942324328
"1221","STANDING",23,"tBodyGyro.std...X",-0.755738625241935
"1222","STANDING",23,"tBodyGyro.std...Y",-0.500338191139785
"1223","STANDING",23,"tBodyGyro.std...Z",-0.609683451821774
"1224","STANDING",23,"tBodyGyroJerk.mean...X",-0.0966990737225806
"1225","STANDING",23,"tBodyGyroJerk.mean...Y",-0.0432722741798387
"1226","STANDING",23,"tBodyGyroJerk.mean...Z",-0.0621959093526344
"1227","STANDING",23,"tBodyGyroJerk.std...X",-0.728692138333333
"1228","STANDING",23,"tBodyGyroJerk.std...Y",-0.546043593651882
"1229","STANDING",23,"tBodyGyroJerk.std...Z",-0.740518145887097
"1230","STANDING",23,"tBodyGyroJerkMag.mean..",-0.623412641977151
"1231","STANDING",23,"tBodyGyroJerkMag.std..",-0.573942888021613
"1232","STANDING",23,"tBodyGyroMag.mean..",-0.544207964433387
"1233","STANDING",23,"tBodyGyroMag.std..",-0.541949073660753
"1234","STANDING",23,"tGravityAcc.mean...X",0.662324737580645
"1235","STANDING",23,"tGravityAcc.mean...Y",0.0146209197354839
"1236","STANDING",23,"tGravityAcc.mean...Z",0.0518662466372043
"1237","STANDING",23,"tGravityAcc.std...X",-0.964393040295699
"1238","STANDING",23,"tGravityAcc.std...Y",-0.960318907096774
"1239","STANDING",23,"tGravityAcc.std...Z",-0.934236146612903
"1240","STANDING",23,"tGravityAccMag.mean..",-0.532754757205108
"1241","STANDING",23,"tGravityAccMag.std..",-0.56557562579215
"1242","STANDING",25,"angle.tBodyAccJerkMean..gravityMean.",0.0470369997647922
"1243","STANDING",25,"angle.tBodyAccMean.gravity.",-0.00122167177865526
"1244","STANDING",25,"angle.tBodyGyroJerkMean.gravityMean.",0.0223855658885575
"1245","STANDING",25,"angle.tBodyGyroMean.gravityMean.",-0.0266895304210269
"1246","STANDING",25,"angle.X.gravityMean.",-0.512418782127139
"1247","STANDING",25,"angle.Y.gravityMean.",0.0307388427555012
"1248","STANDING",25,"angle.Z.gravityMean.",-0.159471155005623
"1249","STANDING",25,"fBodyAcc.mean...X",-0.748416509682152
"1250","STANDING",25,"fBodyAcc.mean...Y",-0.600027697242054
"1251","STANDING",25,"fBodyAcc.mean...Z",-0.738509947579462
"1252","STANDING",25,"fBodyAcc.std...X",-0.705223686579951
"1253","STANDING",25,"fBodyAcc.std...Y",-0.529064652290954
"1254","STANDING",25,"fBodyAcc.std...Z",-0.630224637674572
"1255","STANDING",25,"fBodyAccJerk.mean...X",-0.804144642836186
"1256","STANDING",25,"fBodyAccJerk.mean...Y",-0.740570312249389
"1257","STANDING",25,"fBodyAccJerk.mean...Z",-0.849504849486553
"1258","STANDING",25,"fBodyAccJerk.std...X",-0.807712525721271
"1259","STANDING",25,"fBodyAccJerk.std...Y",-0.721707668572127
"1260","STANDING",25,"fBodyAccJerk.std...Z",-0.870541516210269
"1261","STANDING",25,"fBodyAccMag.mean..",-0.69501971
"1262","STANDING",25,"fBodyAccMag.std..",-0.695367928718826
"1263","STANDING",25,"fBodyBodyAccJerkMag.mean..",-0.779190075892421
"1264","STANDING",25,"fBodyBodyAccJerkMag.std..",-0.783547229755501
"1265","STANDING",25,"fBodyBodyGyroJerkMag.mean..",-0.875970674743276
"1266","STANDING",25,"fBodyBodyGyroJerkMag.std..",-0.877714953691932
"1267","STANDING",25,"fBodyBodyGyroMag.mean..",-0.754236109755501
"1268","STANDING",25,"fBodyBodyGyroMag.std..",-0.697213120366748
"1269","STANDING",25,"fBodyGyro.mean...X",-0.672197763601467
"1270","STANDING",25,"fBodyGyro.mean...Y",-0.81313379207824
"1271","STANDING",25,"fBodyGyro.mean...Z",-0.746832213594132
"1272","STANDING",25,"fBodyGyro.std...X",-0.690398481943765
"1273","STANDING",25,"fBodyGyro.std...Y",-0.723584437530562
"1274","STANDING",25,"fBodyGyro.std...Z",-0.771208929095355
"1275","STANDING",25,"tBodyAcc.mean...X",0.275301467772127
"1276","STANDING",25,"tBodyAcc.mean...Y",-0.0193221769314914
"1277","STANDING",25,"tBodyAcc.mean...Z",-0.10962903098044
"1278","STANDING",25,"tBodyAcc.std...X",-0.716264537547677
"1279","STANDING",25,"tBodyAcc.std...Y",-0.531421035602689
"1280","STANDING",25,"tBodyAcc.std...Z",-0.64709556105868
"1281","STANDING",25,"tBodyAccJerk.mean...X",0.0817657442063814
"1282","STANDING",25,"tBodyAccJerk.mean...Y",0.00638633884442543
"1283","STANDING",25,"tBodyAccJerk.mean...Z",-0.010346171499489
"1284","STANDING",25,"tBodyAccJerk.std...X",-0.79682335007335
"1285","STANDING",25,"tBodyAccJerk.std...Y",-0.722502919364303
"1286","STANDING",25,"tBodyAccJerk.std...Z",-0.860669382640587
"1287","STANDING",25,"tBodyAccJerkMag.mean..",-0.783445354474328
"1288","STANDING",25,"tBodyAccJerkMag.std..",-0.780451867848411
"1289","STANDING",25,"tBodyAccMag.mean..",-0.583377749713936
"1290","STANDING",25,"tBodyAccMag.std..",-0.659015505611247
"1291","STANDING",25,"tBodyGyro.mean...X",-0.00298151164792176
"1292","STANDING",25,"tBodyGyro.mean...Y",-0.083900354157824
"1293","STANDING",25,"tBodyGyro.mean...Z",0.0993606079900489
"1294","STANDING",25,"tBodyGyro.std...X",-0.683131970775061
"1295","STANDING",25,"tBodyGyro.std...Y",-0.752261013276284
"1296","STANDING",25,"tBodyGyro.std...Z",-0.74741022
"1297","STANDING",25,"tBodyGyroJerk.mean...X",-0.108263884562298
"1298","STANDING",25,"tBodyGyroJerk.mean...Y",-0.0389884753435208
"1299","STANDING",25,"tBodyGyroJerk.mean...Z",-0.0555782223647433
"1300","STANDING",25,"tBodyGyroJerk.std...X",-0.768682473178484
"1301","STANDING",25,"tBodyGyroJerk.std...Y",-0.902628080757946
"1302","STANDING",25,"tBodyGyroJerk.std...Z",-0.831848667286064
"1303","STANDING",25,"tBodyGyroJerkMag.mean..",-0.849630706259169
"1304","STANDING",25,"tBodyGyroJerkMag.std..",-0.872776184449878
"1305","STANDING",25,"tBodyGyroMag.mean..",-0.625733064258924
"1306","STANDING",25,"tBodyGyroMag.std..",-0.68515279467066
"1307","STANDING",25,"tGravityAcc.mean...X",0.672386622127139
"1308","STANDING",25,"tGravityAcc.mean...Y",0.0471601427530562
"1309","STANDING",25,"tGravityAcc.mean...Z",0.239226040930391
"1310","STANDING",25,"tGravityAcc.std...X",-0.950017091344743
"1311","STANDING",25,"tGravityAcc.std...Y",-0.901088770963325
"1312","STANDING",25,"tGravityAcc.std...Z",-0.880682330706602
"1313","STANDING",25,"tGravityAccMag.mean..",-0.583377749713936
"1314","STANDING",25,"tGravityAccMag.std..",-0.659015505611247
"1315","STANDING",26,"angle.tBodyAccJerkMean..gravityMean.",0.0168646176131633
"1316","STANDING",26,"angle.tBodyAccMean.gravity.",0.0216677426573214
"1317","STANDING",26,"angle.tBodyGyroJerkMean.gravityMean.",-0.0116245003683418
"1318","STANDING",26,"angle.tBodyGyroMean.gravityMean.",-0.0175910559287245
"1319","STANDING",26,"angle.X.gravityMean.",-0.482703779359694
"1320","STANDING",26,"angle.Y.gravityMean.",-0.0100548626237245
"1321","STANDING",26,"angle.Z.gravityMean.",-0.149815525406097
"1322","STANDING",26,"fBodyAcc.mean...X",-0.65109030186199
"1323","STANDING",26,"fBodyAcc.mean...Y",-0.610425833240306
"1324","STANDING",26,"fBodyAcc.mean...Z",-0.724046087155612
"1325","STANDING",26,"fBodyAcc.std...X",-0.61349959767602
"1326","STANDING",26,"fBodyAcc.std...Y",-0.600274809826275
"1327","STANDING",26,"fBodyAcc.std...Z",-0.718490475765306
"1328","STANDING",26,"fBodyAccJerk.mean...X",-0.699413168295663
"1329","STANDING",26,"fBodyAccJerk.mean...Y",-0.696726473912755
"1330","STANDING",26,"fBodyAccJerk.mean...Z",-0.76956529125
"1331","STANDING",26,"fBodyAccJerk.std...X",-0.694314518927551
"1332","STANDING",26,"fBodyAccJerk.std...Y",-0.6803580612
"1333","STANDING",26,"fBodyAccJerk.std...Z",-0.78604912494898
"1334","STANDING",26,"fBodyAccMag.mean..",-0.6317569828625
"1335","STANDING",26,"fBodyAccMag.std..",-0.673917799546684
"1336","STANDING",26,"fBodyBodyAccJerkMag.mean..",-0.679278323637755
"1337","STANDING",26,"fBodyBodyAccJerkMag.std..",-0.678025758312755
"1338","STANDING",26,"fBodyBodyGyroJerkMag.mean..",-0.823865297193878
"1339","STANDING",26,"fBodyBodyGyroJerkMag.std..",-0.823991408418367
"1340","STANDING",26,"fBodyBodyGyroMag.mean..",-0.770504884821429
"1341","STANDING",26,"fBodyBodyGyroMag.std..",-0.782624320831633
"1342","STANDING",26,"fBodyGyro.mean...X",-0.703109561068878
"1343","STANDING",26,"fBodyGyro.mean...Y",-0.799353075357143
"1344","STANDING",26,"fBodyGyro.mean...Z",-0.689404846813776
"1345","STANDING",26,"fBodyGyro.std...X",-0.78740310059949
"1346","STANDING",26,"fBodyGyro.std...Y",-0.803635337372449
"1347","STANDING",26,"fBodyGyro.std...Z",-0.735942384438775
"1348","STANDING",26,"tBodyAcc.mean...X",0.2730365808625
"1349","STANDING",26,"tBodyAcc.mean...Y",-0.0161687277463495
"1350","STANDING",26,"tBodyAcc.mean...Z",-0.107637894928571
"1351","STANDING",26,"tBodyAcc.std...X",-0.623101031168367
"1352","STANDING",26,"tBodyAcc.std...Y",-0.585967142418112
"1353","STANDING",26,"tBodyAcc.std...Z",-0.70498062744898
"1354","STANDING",26,"tBodyAccJerk.mean...X",0.0808743261341837
"1355","STANDING",26,"tBodyAccJerk.mean...Y",0.00767709978181122
"1356","STANDING",26,"tBodyAccJerk.mean...Z",-0.00724891943768878
"1357","STANDING",26,"tBodyAccJerk.std...X",-0.682815652993112
"1358","STANDING",26,"tBodyAccJerk.std...Y",-0.678386582086227
"1359","STANDING",26,"tBodyAccJerk.std...Z",-0.778349460841837
"1360","STANDING",26,"tBodyAccJerkMag.mean..",-0.694917859209184
"1361","STANDING",26,"tBodyAccJerkMag.std..",-0.677426336392347
"1362","STANDING",26,"tBodyAccMag.mean..",-0.600932264175765
"1363","STANDING",26,"tBodyAccMag.std..",-0.620355788665816
"1364","STANDING",26,"tBodyGyro.mean...X",-0.020659932105102
"1365","STANDING",26,"tBodyGyro.mean...Y",-0.0827415060904082
"1366","STANDING",26,"tBodyGyro.mean...Z",0.0917853294044643
"1367","STANDING",26,"tBodyGyro.std...X",-0.766673970339286
"1368","STANDING",26,"tBodyGyro.std...Y",-0.800675471045918
"1369","STANDING",26,"tBodyGyro.std...Z",-0.703347205619898
"1370","STANDING",26,"tBodyGyroJerk.mean...X",-0.0988125627461224
"1371","STANDING",26,"tBodyGyroJerk.mean...Y",-0.040476400288852
"1372","STANDING",26,"tBodyGyroJerk.mean...Z",-0.0558282743354031
"1373","STANDING",26,"tBodyGyroJerk.std...X",-0.732321370690816
"1374","STANDING",26,"tBodyGyroJerk.std...Y",-0.836112175331633
"1375","STANDING",26,"tBodyGyroJerk.std...Z",-0.773101524821429
"1376","STANDING",26,"tBodyGyroJerkMag.mean..",-0.798325916709184
"1377","STANDING",26,"tBodyGyroJerkMag.std..",-0.818279112908163
"1378","STANDING",26,"tBodyGyroMag.mean..",-0.694597662936224
"1379","STANDING",26,"tBodyGyroMag.std..",-0.751833690215051
"1380","STANDING",26,"tGravityAcc.mean...X",0.615123534668367
"1381","STANDING",26,"tGravityAcc.mean...Y",0.10870478277551
"1382","STANDING",26,"tGravityAcc.mean...Z",0.234107010472449
"1383","STANDING",26,"tGravityAcc.std...X",-0.96781789994898
"1384","STANDING",26,"tGravityAcc.std...Y",-0.959713562227041
"1385","STANDING",26,"tGravityAcc.std...Z",-0.955643363545918
"1386","STANDING",26,"tGravityAccMag.mean..",-0.600932264175765
"1387","STANDING",26,"tGravityAccMag.std..",-0.620355788665816
"1388","STANDING",27,"angle.tBodyAccJerkMean..gravityMean.",0.0296936869
"1389","STANDING",27,"angle.tBodyAccMean.gravity.",0.00905547498038461
"1390","STANDING",27,"angle.tBodyGyroJerkMean.gravityMean.",-0.0347642773782051
"1391","STANDING",27,"angle.tBodyGyroMean.gravityMean.",0.0508252134051282
"1392","STANDING",27,"angle.X.gravityMean.",-0.609198822564103
"1393","STANDING",27,"angle.Y.gravityMean.",0.0335919918205128
"1394","STANDING",27,"angle.Z.gravityMean.",-0.143398014142308
"1395","STANDING",27,"fBodyAcc.mean...X",-0.990202906025641
"1396","STANDING",27,"fBodyAcc.mean...Y",-0.975155754871795
"1397","STANDING",27,"fBodyAcc.mean...Z",-0.978848418461538
"1398","STANDING",27,"fBodyAcc.std...X",-0.990398788205128
"1399","STANDING",27,"fBodyAcc.std...Y",-0.971690637564103
"1400","STANDING",27,"fBodyAcc.std...Z",-0.967165568461538
"1401","STANDING",27,"fBodyAccJerk.mean...X",-0.991782158076923
"1402","STANDING",27,"fBodyAccJerk.mean...Y",-0.985147330128205
"1403","STANDING",27,"fBodyAccJerk.mean...Z",-0.988521791666667
"1404","STANDING",27,"fBodyAccJerk.std...X",-0.992649861923077
"1405","STANDING",27,"fBodyAccJerk.std...Y",-0.986093858717949
"1406","STANDING",27,"fBodyAccJerk.std...Z",-0.990493986666667
"1407","STANDING",27,"fBodyAccMag.mean..",-0.978168563846154
"1408","STANDING",27,"fBodyAccMag.std..",-0.974775499230769
"1409","STANDING",27,"fBodyBodyAccJerkMag.mean..",-0.990108465769231
"1410","STANDING",27,"fBodyBodyAccJerkMag.std..",-0.990060928461538
"1411","STANDING",27,"fBodyBodyGyroJerkMag.mean..",-0.993693021410256
"1412","STANDING",27,"fBodyBodyGyroJerkMag.std..",-0.993907993589744
"1413","STANDING",27,"fBodyBodyGyroMag.mean..",-0.980589148974359
"1414","STANDING",27,"fBodyBodyGyroMag.std..",-0.97322665025641
"1415","STANDING",27,"fBodyGyro.mean...X",-0.986118446282051
"1416","STANDING",27,"fBodyGyro.mean...Y",-0.985987914871795
"1417","STANDING",27,"fBodyGyro.mean...Z",-0.978988605384615
"1418","STANDING",27,"fBodyGyro.std...X",-0.988087790769231
"1419","STANDING",27,"fBodyGyro.std...Y",-0.982843103974359
"1420","STANDING",27,"fBodyGyro.std...Z",-0.979428019102564
"1421","STANDING",27,"tBodyAcc.mean...X",0.275223067435897
"1422","STANDING",27,"tBodyAcc.mean...Y",-0.0162554117217949
"1423","STANDING",27,"tBodyAcc.mean...Z",-0.105403810015385
"1424","STANDING",27,"tBodyAcc.std...X",-0.990276643846154
"1425","STANDING",27,"tBodyAcc.std...Y",-0.972196177948718
"1426","STANDING",27,"tBodyAcc.std...Z",-0.969969877692308
"1427","STANDING",27,"tBodyAccJerk.mean...X",0.0767283254358974
"1428","STANDING",27,"tBodyAccJerk.mean...Y",0.00997154866282051
"1429","STANDING",27,"tBodyAccJerk.mean...Z",-0.00266551938307692
"1430","STANDING",27,"tBodyAccJerk.std...X",-0.991831534358974
"1431","STANDING",27,"tBodyAccJerk.std...Y",-0.985056905
"1432","STANDING",27,"tBodyAccJerk.std...Z",-0.990225417948718
"1433","STANDING",27,"tBodyAccJerkMag.mean..",-0.990332891538461
"1434","STANDING",27,"tBodyAccJerkMag.std..",-0.990626418974359
"1435","STANDING",27,"tBodyAccMag.mean..",-0.980278693846154
"1436","STANDING",27,"tBodyAccMag.std..",-0.973689910897436
"1437","STANDING",27,"tBodyGyro.mean...X",-0.0324471173435897
"1438","STANDING",27,"tBodyGyro.mean...Y",-0.0765120463525641
"1439","STANDING",27,"tBodyGyro.mean...Z",0.0809994171153846
"1440","STANDING",27,"tBodyGyro.std...X",-0.987584196794872
"1441","STANDING",27,"tBodyGyro.std...Y",-0.983939928846154
"1442","STANDING",27,"tBodyGyro.std...Z",-0.977847181794872
"1443","STANDING",27,"tBodyGyroJerk.mean...X",-0.0966434086025641
"1444","STANDING",27,"tBodyGyroJerk.mean...Y",-0.0395641430128205
"1445","STANDING",27,"tBodyGyroJerk.mean...Z",-0.0530710005410256
"1446","STANDING",27,"tBodyGyroJerk.std...X",-0.992694551282051
"1447","STANDING",27,"tBodyGyroJerk.std...Y",-0.993396012564103
"1448","STANDING",27,"tBodyGyroJerk.std...Z",-0.992933121025641
"1449","STANDING",27,"tBodyGyroJerkMag.mean..",-0.994198412051282
"1450","STANDING",27,"tBodyGyroJerkMag.std..",-0.993732153205128
"1451","STANDING",27,"tBodyGyroMag.mean..",-0.966683888076923
"1452","STANDING",27,"tBodyGyroMag.std..",-0.973304104615385
"1453","STANDING",27,"tGravityAcc.mean...X",0.788037331794872
"1454","STANDING",27,"tGravityAcc.mean...Y",0.0657218505
"1455","STANDING",27,"tGravityAcc.mean...Z",0.219701605211973
"1456","STANDING",27,"tGravityAcc.std...X",-0.985853734871795
"1457","STANDING",27,"tGravityAcc.std...Y",-0.982492101538462
"1458","STANDING",27,"tGravityAcc.std...Z",-0.969254340641026
"1459","STANDING",27,"tGravityAccMag.mean..",-0.980278693846154
"1460","STANDING",27,"tGravityAccMag.std..",-0.973689910897436
"1461","WALKING",1,"angle.tBodyAccJerkMean..gravityMean.",0.00901810943544669
"1462","WALKING",1,"angle.tBodyAccMean.gravity.",0.0376077057057925
"1463","WALKING",1,"angle.tBodyGyroJerkMean.gravityMean.",-0.0016303535815562
"1464","WALKING",1,"angle.tBodyGyroMean.gravityMean.",-0.0134509534112392
"1465","WALKING",1,"angle.X.gravityMean.",-0.535773765244957
"1466","WALKING",1,"angle.Y.gravityMean.",0.122790250801441
"1467","WALKING",1,"angle.Z.gravityMean.",-0.0390790177233429
"1468","WALKING",1,"fBodyAcc.mean...X",-0.531895161258213
"1469","WALKING",1,"fBodyAcc.mean...Y",-0.406435448904438
"1470","WALKING",1,"fBodyAcc.mean...Z",-0.596411165253602
"1471","WALKING",1,"fBodyAcc.std...X",-0.553060616663401
"1472","WALKING",1,"fBodyAcc.std...Y",-0.390150939647061
"1473","WALKING",1,"fBodyAcc.std...Z",-0.498583091676081
